userID1,userID2,user1Follows2,user2Follows1,numberOfMentions,NumberOfReplies,NumberOfRetweets,TrustScore
14105,10798,1,1,1,1,1,2
6404,4359,1,1,0,0,0,2
13140,14739,1,0,0,0,0,1
3546,3147,1,1,0,1,1,2
10134,5609,1,1,2,0,0,2
11035,5700,1,0,2,0,0,2
10741,9811,1,0,1,0,0,2
11772,2100,1,1,1,0,0,2
2401,8178,1,1,0,0,2,2
10193,593,0,1,1,0,1,1
13140,6180,0,1,0,0,0,1
14540,3583,0,1,0,0,0,1
2604,8089,0,1,0,0,1,1
8669,2604,1,0,2,1,0,2
14540,10284,0,1,0,0,0,1
13140,795,1,1,0,0,0,2
12916,9230,1,0,0,0,0,1
1875,9641,1,1,4,0,0,2
12929,11976,0,1,0,0,1,1
5503,5165,0,1,0,2,0,1
14255,3663,1,1,0,1,0,1
12929,5611,0,1,0,0,1,1
2604,12606,1,0,0,0,1,2
14082,13489,1,1,3,0,0,2
10182,10935,1,0,0,0,1,2
13140,2699,1,1,0,0,0,2
12894,8823,0,1,0,0,4,2
3808,4812,1,1,1,3,0,2
10193,13461,1,1,1,0,0,2
2604,9570,1,1,0,0,2,2
13140,11003,1,1,0,0,0,2
14540,2976,0,1,0,5,5,3
12229,1358,1,0,5,1,1,3
1937,9522,1,1,0,1,0,2
2401,7174,0,1,0,1,1,1
1517,14478,1,0,4,0,0,2
12229,1566,1,1,0,5,0,3
13140,4814,0,1,0,0,0,1
2604,5258,0,1,0,0,1,1
2604,2275,1,1,1,2,0,2
13140,12063,0,1,0,0,3,2
1875,5888,1,1,4,0,0,1
10487,11409,1,1,0,1,0,2
11772,3550,1,1,0,0,4,3
13140,6488,1,0,0,0,0,1
14540,12851,1,0,0,0,0,1
13959,4570,1,0,1,0,0,3
14029,5937,1,1,0,0,1,2
3743,5700,1,0,3,0,0,2
1690,6906,1,1,0,0,1,2
13140,3396,0,1,0,0,0,1
14082,12816,1,1,0,0,1,2
14082,12968,1,1,0,0,3,3
13140,6834,1,0,0,0,0,1
3552,8050,1,0,1,0,0,2
10193,3890,0,1,1,1,1,1
2604,5260,1,1,0,0,1,2
1690,13693,1,1,5,0,0,3
14082,1731,1,0,3,1,0,2
14540,7986,0,1,0,1,0,1
3230,12476,1,1,2,0,0,2
237,9595,1,1,1,1,0,2
11035,5120,1,0,1,0,0,2
3743,1870,1,0,1,0,0,2
7931,6086,1,1,0,4,1,3
14540,10906,1,0,1,0,0,3
13140,10550,1,0,0,0,0,1
3552,9424,1,1,5,0,0,3
4139,11249,1,1,0,0,2,2
11884,1748,1,1,2,1,0,2
14540,5579,0,1,0,0,0,1
14082,12455,1,0,2,0,0,2
12916,835,0,1,0,0,0,1
13140,4962,0,1,0,0,0,1
10193,12276,1,1,207,15,53,4
13140,3149,1,1,0,0,1,2
10134,1820,1,1,0,0,1,2
10193,12204,1,1,25,11,2,4
13140,13142,1,0,0,0,0,1
5583,5083,1,1,3,3,8,4
14105,13493,1,1,1,0,0,2
5427,13325,1,0,3,0,0,1
13140,7876,0,1,0,0,1,1
14082,14206,0,1,1,1,0,1
11772,2725,0,1,0,0,1,1
2604,6877,1,1,0,1,1,2
2584,12820,1,1,0,0,1,2
12324,5829,0,1,0,0,2,1
10554,5964,1,1,2,0,0,2
14082,37,0,1,0,0,4,2
14082,927,1,1,1,1,2,3
13140,7913,0,1,0,0,0,1
12917,1277,1,1,0,2,11,4
13140,11719,0,1,0,0,0,1
2604,13414,1,0,4,0,0,2
6794,444,0,1,0,1,0,1
8320,13091,1,0,1,0,0,2
13140,12806,1,1,0,0,0,2
14540,4221,1,0,0,0,0,1
5503,432,0,1,0,0,1,1
4139,2513,0,1,0,0,1,1
10193,11564,1,1,2,0,2,4
2532,9230,1,0,3,0,0,2
14082,9958,1,1,10,0,2,4
14540,7908,1,1,5,1,3,3
13140,12337,1,0,0,0,0,1
12324,10243,0,1,0,0,1,1
13140,8546,0,1,0,0,0,1
3509,3783,1,1,2,5,0,3
5503,12565,1,0,1,0,0,2
13140,3114,0,1,0,0,0,1
12916,5055,0,1,0,0,0,1
3230,6610,0,1,0,0,0,1
2584,7028,1,1,14,6,0,4
14255,12623,1,1,71,0,0,4
13140,12860,0,1,0,0,0,1
14029,6281,1,1,0,0,1,2
3644,10371,1,1,0,0,2,2
13140,12726,1,1,0,0,1,2
11884,14637,1,0,3,0,0,2
2604,12674,1,1,186,0,139,4
2604,12660,1,1,214,3,5,4
14105,1233,0,1,0,0,1,1
12916,3911,1,1,0,0,0,2
10554,11409,1,1,1,0,0,2
11772,4641,1,1,0,0,1,1
12916,290,0,1,0,0,0,1
14082,14435,1,0,1,0,1,2
6847,9522,1,1,1,0,0,2
2584,12389,1,1,1,0,0,2
12990,14042,1,1,55,0,0,4
10193,8852,1,1,0,1,14,4
13140,796,1,1,0,0,0,2
12146,14747,1,1,0,1,0,2
14598,14101,0,1,0,0,0,1
2604,3546,1,1,8,0,3,4
10182,10110,1,1,1,1,4,3
13140,13763,0,1,0,0,0,1
4139,4439,1,1,0,0,1,2
14540,8808,0,1,0,0,0,1
5503,13439,0,1,0,0,1,1
4139,1623,1,1,0,0,8,4
10193,5190,0,1,0,4,0,1
2583,9823,1,1,0,0,2,2
10487,5971,1,1,67,0,4,4
3509,5959,1,1,0,0,0,1
14540,7913,1,1,0,0,0,2
3552,476,1,1,1,0,0,2
13140,922,0,1,0,0,1,1
12506,14473,1,0,1,0,0,2
12949,8115,0,1,0,0,0,1
13140,14159,1,1,0,0,0,2
3552,3261,1,0,4,0,0,2
14105,13704,1,1,2,1,20,4
9422,6767,1,1,0,1,3,3
4139,9259,0,1,0,0,3,2
5503,10775,0,1,1,0,0,1
10182,2642,0,1,0,0,1,1
10134,3734,1,1,0,1,0,3
13140,13212,1,0,0,0,0,1
8648,9716,1,1,1,8,0,3
2604,3147,1,1,6,12,12,4
3230,12949,1,1,0,0,0,2
2604,181,1,0,0,0,1,2
3230,12849,1,1,0,0,0,2
13140,3560,1,1,0,0,0,2
12917,12880,1,1,1,0,0,2
12912,13305,1,0,2,0,1,2
10182,9458,1,1,0,0,2,3
11037,3954,0,1,0,0,3,2
2604,1084,1,1,5,0,0,3
10126,4616,1,1,0,0,9,4
11772,180,1,0,2,0,0,2
10487,13414,1,0,3,0,0,2
14082,2807,1,0,0,2,0,2
3230,11065,0,1,0,0,0,1
3644,11500,1,1,0,0,1,2
14540,2991,1,1,0,0,0,2
6404,12866,1,0,0,0,0,1
11772,270,0,1,0,0,1,1
3546,12674,1,0,1,0,0,2
8669,180,1,0,1,0,0,2
13140,1433,1,1,0,0,0,2
2604,12828,1,0,0,0,1,2
14540,12933,1,0,0,0,0,1
2532,5829,1,1,110,38,20,4
14082,1018,1,0,1,0,0,2
12929,14259,0,1,0,0,2,1
12392,14678,0,1,0,1,1,1
2604,7083,1,1,0,1,0,2
13140,5320,1,1,0,0,0,2
1093,13537,1,1,1,0,0,2
10193,3378,1,1,0,4,1,3
10193,2604,1,1,16,13,5,4
10134,13043,0,1,1,0,0,1
12894,2327,0,1,2,1,1,2
1690,9762,1,1,1,0,0,2
11772,323,0,1,0,0,1,1
2401,14159,1,0,0,0,1,2
13140,11768,1,0,0,0,0,1
14105,3277,1,1,1,0,4,3
4441,14046,0,1,1,0,1,1
14255,13578,1,1,0,1,1,2
6404,5159,0,1,0,0,0,1
10193,12901,1,1,7,0,0,3
10487,13999,0,1,2,0,1,1
4139,955,0,1,0,0,2,1
14540,3404,0,1,1,3,2,2
11772,14029,1,0,2,0,0,2
14082,8721,1,1,0,0,2,3
2584,6209,1,1,9,0,0,3
1517,5362,1,0,1,0,0,2
6484,6476,1,1,1,1,1,2
14029,11719,0,1,0,0,1,1
7386,13325,1,0,1,0,0,2
11061,1364,1,0,2,0,0,2
12916,7705,1,0,0,0,0,1
8669,383,1,0,43,17,3,4
14540,9715,1,1,3,0,0,2
14029,9898,0,1,0,0,2,1
12916,13142,0,1,0,0,0,1
12929,3915,0,1,0,1,0,1
10487,10138,1,1,1,0,0,2
14540,13046,0,1,0,0,2,1
13140,13061,1,0,0,0,0,1
14029,3149,1,0,0,0,1,2
12392,10698,0,1,0,0,1,1
4139,3841,0,1,1,1,1,1
12917,2406,1,1,0,0,1,2
11772,5407,1,1,1,0,1,2
11772,5831,1,1,2,0,1,2
14255,8300,1,0,2,0,0,2
12392,7268,0,1,0,0,1,1
1937,1578,1,0,1,0,0,2
14105,13305,1,1,3,0,5,4
7791,5291,1,0,1,0,0,2
1517,12980,1,0,8,0,0,3
2661,4686,1,1,7,0,0,3
6847,10524,1,1,1,0,0,2
6525,8419,1,1,0,1,12,4
10182,12389,1,1,11,0,24,4
10134,10298,1,1,0,0,1,2
4139,768,1,1,0,0,3,3
7128,10431,1,0,2,2,1,2
13140,2868,0,1,0,0,0,1
1875,1244,1,0,1,0,0,2
2584,3503,1,0,1,0,0,2
12916,12343,0,1,0,0,0,1
13140,12742,1,1,0,0,0,3
4621,13393,0,1,0,0,1,1
14105,12828,1,0,27,0,0,4
3552,4559,1,1,6,1,12,4
3552,12624,1,0,6,0,0,2
10193,8234,1,1,0,0,1,2
2604,12970,0,1,0,0,1,1
12949,8594,0,1,0,0,0,1
10193,6234,1,1,20,4,6,4
14540,3555,0,1,0,0,0,1
4777,9662,1,1,64,0,101,4
1517,9203,1,0,1,0,0,2
7899,4511,1,1,4,0,0,1
14540,6975,1,1,0,0,2,1
14082,6834,1,1,10,1,1,4
13140,11748,0,1,0,0,0,1
157,4451,1,0,1,0,0,2
122,13023,1,1,1,8,3,4
9291,12674,1,0,0,0,1,2
14540,2540,1,1,0,0,0,2
3546,4570,1,1,50,1,19,4
13140,11753,0,1,0,0,0,1
11972,4589,1,0,1,0,0,2
14540,9522,1,0,0,0,0,1
4610,3188,0,1,1,2,0,1
12916,14056,0,1,0,0,0,1
12324,1343,1,1,0,0,1,2
1690,12779,1,1,2,0,0,2
2629,6209,1,1,8,0,0,3
10182,350,1,1,29,11,0,4
12929,13801,0,1,0,0,1,1
7044,13576,1,1,1,0,1,2
13140,4515,0,1,0,0,0,1
5503,12674,1,1,8,0,1,3
10193,1613,1,1,9,3,0,3
12392,8074,0,1,0,0,1,1
9504,8303,1,1,1,0,0,3
1937,11409,1,1,0,0,2,2
1517,9822,1,0,5,0,0,2
10182,3261,1,0,1,0,0,2
11772,10537,1,1,4,2,8,4
10182,2584,1,1,0,1,1,2
3552,9229,1,0,6,0,0,2
1937,476,1,1,3,0,3,3
10193,14435,1,1,1,0,0,2
14255,12606,1,1,10,1,0,3
5503,4452,1,1,0,0,1,2
12949,2752,1,1,0,0,0,2
5503,7161,1,1,1,0,2,3
13623,4773,1,1,1,0,0,2
14029,7602,1,1,0,0,1,1
14540,897,0,1,0,0,0,1
2604,3309,0,1,0,0,2,1
13140,5579,0,1,0,0,0,1
13140,14435,1,0,0,0,0,1
10182,8711,1,1,4,10,15,4
13140,12388,0,1,0,0,0,1
14255,3087,1,0,1,0,0,2
4139,9715,1,0,3,0,1,1
8669,5700,1,0,37,2,0,4
4972,1820,1,0,3,0,0,2
14105,1840,1,0,1,0,0,2
11772,582,1,1,20,0,49,4
14540,3340,1,1,4,2,2,3
3230,14255,1,1,0,0,0,2
8811,2901,1,1,1,1,0,2
14255,12674,1,0,1,0,0,2
12144,4440,0,1,1,0,0,1
3230,13085,0,1,0,0,0,1
10182,13953,1,0,0,5,4,3
10134,12969,0,1,0,0,1,1
4621,12337,1,1,3,0,0,2
2335,5407,1,1,1,0,1,2
12916,1820,1,1,0,0,0,2
1517,1870,1,0,2,2,0,1
2604,4139,1,1,0,0,1,2
2604,178,1,1,0,0,1,2
13140,389,1,1,0,0,0,2
12392,8086,0,1,0,0,1,1
2661,6124,1,0,0,0,1,2
6847,13216,1,0,4,0,0,2
12917,13142,1,1,0,0,1,2
4139,7793,0,1,0,0,2,1
14540,2910,1,1,1,0,0,2
13140,10712,0,1,0,0,0,1
5503,12849,0,1,0,0,2,1
12307,11654,1,1,0,2,0,2
7693,8045,1,0,1,0,0,2
3552,12957,1,1,1,0,0,2
1937,1844,1,0,1,0,0,2
2604,12040,1,1,5,11,0,4
2629,9553,1,1,5,4,1,3
11252,6094,0,1,0,0,53,4
1875,180,1,1,1,0,0,2
2335,11187,1,1,1,1,0,2
10134,8013,0,1,0,0,1,1
13140,12936,1,0,0,0,0,1
2401,8675,1,0,12,0,0,3
10182,7254,1,1,2,82,284,4
6138,9550,1,1,22,4,6,4
791,5553,1,1,1,0,0,2
13140,10627,0,1,0,0,0,1
13140,10160,0,1,0,0,0,1
5503,12901,1,0,2,0,0,2
12916,2807,1,0,0,0,0,1
11884,2070,1,1,14,2,1,4
2584,13498,1,1,5,0,0,3
12229,8045,1,0,1,0,0,2
10126,9174,0,1,0,1,0,1
4139,1227,1,1,0,1,0,2
9291,11706,1,1,0,0,1,2
14540,12149,0,1,0,0,0,1
2584,3591,1,1,0,1,0,2
10487,795,1,1,2,0,0,2
5503,6171,0,1,0,0,1,1
4139,10968,1,1,1,1,0,2
1875,12703,0,1,4,0,0,1
13140,8523,0,1,0,0,1,1
11772,296,0,1,0,2,9,4
14540,9097,1,1,0,0,8,4
13140,12040,1,1,0,0,0,2
10193,9827,1,1,0,0,3,4
10134,5031,0,1,4,1,0,2
2583,515,1,1,1,0,3,3
14082,4451,1,1,18,0,0,4
10126,2101,0,1,0,0,4,2
14540,4439,1,0,0,0,0,1
3546,1870,1,1,0,0,1,2
2335,10316,1,1,0,1,0,2
14540,9658,1,1,5,16,4,4
13140,5878,0,1,0,0,0,1
12912,13325,1,0,1,0,0,2
3546,10026,1,1,2,0,1,2
3781,3261,1,0,1,0,0,2
1676,5888,0,1,1,0,0,1
5988,279,1,1,2,0,0,2
14540,12565,1,1,2,0,0,2
10126,12914,1,1,0,0,4,3
11769,3550,1,1,2,0,0,2
1517,11018,1,1,0,1,0,3
12392,6941,0,1,0,0,2,1
2583,5464,1,1,0,0,1,2
2661,5829,1,1,0,2,2,3
157,6209,1,0,1,0,0,2
157,6245,1,0,1,0,0,2
6404,10496,1,0,3,0,0,2
3552,6747,1,0,1,0,0,2
4972,383,1,0,1,2,0,2
3552,10260,1,1,2,3,0,3
4139,14140,1,1,0,0,2,2
14540,3915,0,1,0,0,1,1
14105,12916,1,0,1,0,0,2
10134,12160,1,1,2,1,15,4
13140,9149,0,1,0,0,0,1
1937,10695,1,1,2,0,0,2
13140,5944,0,1,0,0,0,1
8669,5741,0,1,2,4,0,2
14540,8181,1,1,1,0,4,3
14255,5971,0,1,1,0,0,1
7693,1244,1,0,2,0,0,2
10182,1227,1,1,0,1,4,3
14540,2335,0,1,0,0,0,1
10193,10026,1,1,53,4,5,4
2629,8933,1,0,1,2,0,2
10182,10940,1,1,2,47,20,4
11620,13032,1,0,1,0,0,2
14082,13115,1,1,1,0,1,2
4139,5078,1,1,0,0,2,2
1875,7358,1,1,2,2,0,2
12916,12160,0,1,0,0,0,1
13140,8178,1,1,0,0,61,4
12916,13046,0,1,0,0,0,1
13140,126,0,1,0,0,0,1
11772,12847,1,0,1,0,0,2
12949,3230,1,1,0,0,0,2
10126,81,0,1,0,0,1,1
2401,12334,1,0,4,1,9,4
1937,9938,1,1,41,1,6,4
13140,2584,0,1,0,0,0,1
13140,9898,1,1,0,0,0,2
2401,472,0,1,0,3,1,2
13140,10527,0,1,0,0,0,1
1676,14159,1,1,0,2,0,2
13140,4341,1,0,0,0,0,1
11252,12334,0,1,3,0,0,1
1875,13414,1,1,3,0,0,2
4139,11370,0,1,0,0,1,1
3230,12959,0,1,0,0,0,1
3872,5083,1,1,0,0,1,2
1352,6376,1,0,0,4,0,2
12392,4541,0,1,0,0,1,1
13140,14010,1,0,0,0,0,1
13140,13995,0,1,0,0,0,1
157,12847,1,0,3,0,2,3
13140,5656,0,1,0,0,0,1
13140,12604,1,1,0,0,2,2
14029,13325,1,1,3,0,0,2
3552,350,1,1,1,0,0,2
11035,1703,1,0,1,0,0,2
2584,14069,1,1,0,0,1,2
4139,2327,1,1,7,1,0,3
14082,12278,0,1,0,0,1,1
2401,255,0,1,0,0,2,1
12229,5551,1,1,1,0,0,3
10193,13106,1,1,0,0,4,3
1937,9230,1,0,1,0,0,3
13140,8671,0,1,0,0,0,1
13140,12847,1,0,0,0,0,1
10193,3834,1,1,0,2,0,2
12916,1649,0,1,0,0,0,1
14105,12816,1,0,1,0,1,2
10193,7333,1,1,9,0,10,4
10193,12340,1,1,6,2,1,4
5596,2622,1,0,2,0,0,2
2604,7804,1,1,3,3,3,3
1937,12533,1,1,7,0,0,4
10193,14480,1,1,5,0,0,3
10487,8178,1,1,7,1,4,4
2604,10181,1,1,50,58,1,4
13140,9318,0,1,0,0,0,1
3644,13839,1,1,4,0,0,2
6414,10886,0,1,0,1,1,1
14137,11368,1,0,0,0,0,1
157,330,1,0,2,0,0,2
2584,2939,1,1,5,0,1,3
3230,10782,1,1,0,0,0,2
2604,795,1,1,0,0,1,1
6414,219,1,1,1,0,0,2
14082,14267,1,1,19,8,0,4
1875,2316,1,1,7,5,0,3
13140,2971,0,1,0,0,0,1
10193,14159,1,1,2,0,0,2
8669,12324,1,0,7,0,0,3
14540,11015,1,1,1,4,1,3
14540,8855,0,1,0,0,0,1
12894,13414,1,1,3,0,0,2
5596,1703,1,0,1,0,0,2
14598,13429,1,0,0,0,0,1
14029,2145,0,1,0,1,0,1
8811,5780,1,1,1,0,1,2
570,10994,1,1,1,1,1,2
12392,3168,0,1,0,0,2,1
1352,9230,1,0,2,0,0,2
3552,9938,1,0,1,0,0,2
10182,2162,1,1,0,5,0,3
3743,4330,1,0,1,0,0,2
14598,5717,0,1,0,0,0,1
14540,8720,1,1,0,0,0,2
11149,14169,1,1,0,2,1,2
14082,14432,1,1,4,2,0,3
10182,10540,1,1,13,2,3,4
4621,6834,1,1,1,0,0,2
14082,3371,0,1,1,0,0,1
3230,11409,1,1,0,0,0,2
2604,10998,1,0,1,0,0,2
9291,4570,1,1,16,1,1,4
12144,5519,1,1,0,1,0,2
3230,2752,1,1,8,0,5,4
3552,1870,1,0,1,0,0,2
12916,1941,0,1,0,0,0,1
8669,12674,1,0,1,0,0,2
10193,10182,1,1,1,0,0,2
5012,12660,0,1,0,1,0,1
14540,12700,1,0,0,0,0,1
12916,6700,1,1,0,0,0,2
14540,8576,0,1,0,0,0,1
3546,5559,1,1,5,2,1,3
10134,4515,0,1,0,1,0,1
13140,14490,1,0,0,0,1,2
12929,3815,0,1,0,0,2,1
12990,7880,0,1,0,0,3,2
12392,292,0,1,0,0,1,1
2604,4780,1,1,10,0,0,3
1352,4435,0,1,1,0,0,1
10193,13439,0,1,0,0,1,1
14540,7642,1,1,2,0,1,2
4139,5959,0,1,0,0,1,1
12483,11313,0,1,0,1,0,1
11035,14427,1,0,1,0,0,2
2401,3404,1,0,0,1,0,2
13140,7862,1,1,1,0,0,2
10182,13279,1,1,0,0,3,3
5427,10134,1,1,0,0,1,2
1937,3125,1,1,28,5,21,4
157,5272,0,1,1,0,0,1
5427,3129,1,1,0,0,1,2
12929,11307,0,1,0,0,1,1
702,12829,1,1,0,0,1,2
3230,5407,1,1,0,0,0,2
8669,4681,1,0,3,0,0,1
11909,8897,1,1,0,1,8,4
10193,11001,0,1,0,0,1,1
2604,5888,1,1,6,0,0,3
13140,721,0,1,0,0,0,1
13140,4561,1,0,0,0,0,1
14540,6610,0,1,0,0,0,1
12146,7653,1,0,0,1,0,3
13140,8898,1,0,0,0,0,1
14540,12567,1,1,0,0,0,2
14029,2963,1,1,1,0,0,2
6138,3231,0,1,1,1,0,1
6404,7332,1,0,1,0,0,2
12324,7732,0,1,0,1,0,1
14540,13414,1,1,23,0,3,4
12229,5407,1,1,1,0,1,2
14105,180,1,0,6,0,0,3
1875,2671,1,1,1,0,0,2
4671,3758,1,1,271,0,99,4
6794,7057,0,1,0,3,0,1
12990,12883,1,0,2,0,0,2
10182,12623,1,1,0,1,2,3
13140,10137,0,1,0,0,0,1
13140,12893,1,1,0,0,0,3
13140,10289,1,0,0,0,0,1
2629,3277,0,1,1,0,1,1
11035,979,1,0,1,0,0,2
5503,1515,0,1,0,0,1,1
14540,11252,1,0,0,0,0,1
1937,5777,1,1,170,1,113,4
6956,12959,0,1,1,0,0,1
4972,1270,1,1,1,0,1,2
5543,3763,1,1,2,0,0,2
12929,8990,0,1,0,0,1,1
14540,486,0,1,0,0,0,1
12123,14289,1,1,3,0,0,2
3230,13332,1,1,0,0,0,2
1517,13700,1,0,1,0,0,2
13140,10920,0,1,0,0,1,1
12929,4812,0,1,0,0,1,1
12949,747,1,1,3,0,0,2
12144,4510,0,1,0,4,8,4
14540,9434,0,1,0,0,0,1
12392,5520,0,1,0,0,1,1
13140,5492,1,0,0,0,0,1
7791,7220,0,1,0,0,1,1
10182,4995,1,1,14,1,41,4
2604,2070,1,1,27,2,1,4
3230,10698,1,1,0,0,0,2
13140,2899,0,1,0,0,0,1
12949,10798,0,1,0,0,0,1
13140,10085,0,1,0,0,0,1
12916,12894,0,1,0,0,0,1
10193,5918,0,1,2,1,2,2
13140,14197,0,1,0,0,0,1
7899,3216,0,1,1,0,0,1
13140,7941,0,1,0,0,0,1
8648,5264,1,1,122,207,5,4
14236,311,1,1,0,1,0,2
12144,974,1,1,2,0,0,2
2604,5597,1,1,0,0,2,2
5427,4451,1,1,2,0,0,2
14540,14427,1,0,0,0,0,1
12916,3552,0,1,0,0,0,1
2584,9658,1,0,0,1,0,2
2604,452,1,1,1,1,1,2
6794,6920,1,1,3,2,0,3
12916,12653,0,1,0,0,0,1
12208,7855,1,0,1,0,0,2
1937,13428,1,1,0,0,5,4
14082,13842,1,1,20,2,0,4
3552,12770,1,0,2,0,0,2
14255,252,1,1,0,0,1,2
13140,11004,1,0,0,0,0,1
14082,4483,0,1,2,0,0,1
10487,12624,0,1,1,0,0,1
2584,10182,1,1,1,0,0,1
1937,13268,1,1,1,0,0,2
14105,2868,1,1,0,0,3,3
7461,12867,1,1,1,0,0,2
7773,4135,1,1,13,1,0,4
8669,14267,1,0,1,0,0,2
10193,2222,1,1,0,0,2,2
8669,3503,1,1,0,1,0,3
2661,9715,1,0,0,0,1,3
10134,13538,0,1,0,1,0,1
10193,7705,1,0,1,0,0,1
2584,11027,1,0,2,0,0,2
6794,6235,0,1,1,0,0,1
12392,11748,0,1,0,0,1,1
981,2269,1,1,1,1,0,3
12949,1433,0,1,0,0,0,1
10193,8720,1,1,2,1,1,3
12324,782,0,1,0,1,2,2
13140,9374,0,1,0,0,1,1
14082,3378,1,1,0,3,4,3
8669,3734,1,0,1,0,0,2
2584,3149,1,0,1,1,0,2
14540,10145,0,1,0,0,1,1
6404,13089,1,1,0,1,0,2
14082,13979,0,1,0,0,1,1
6404,14165,0,1,0,0,0,1
14255,11674,1,1,0,0,1,2
5427,1820,1,1,1,0,1,2
14082,12546,0,1,0,0,1,1
10182,4427,1,0,0,0,3,2
10777,8920,1,0,1,0,0,2
10126,3911,1,1,0,8,4,4
13140,7750,0,1,0,0,0,1
12912,13136,1,1,5,0,2,3
2604,6086,0,1,0,0,1,1
14540,13456,0,1,0,0,0,1
4972,10536,1,0,1,1,1,2
10182,2943,1,1,11,4,15,4
12949,4773,1,1,2,0,0,2
13140,10811,1,0,0,0,0,1
4972,14039,1,0,3,0,0,2
4139,12936,1,0,7,0,0,3
13140,3404,1,1,0,0,1,2
8811,3769,1,1,11,0,1,4
14540,12846,1,0,0,0,0,1
14540,8675,1,1,4,0,0,2
7386,10199,1,0,1,0,0,2
14105,11414,1,1,2,0,1,2
14540,1118,0,1,0,0,0,1
13140,12955,1,1,0,0,2,2
4972,10346,1,1,2,11,0,4
4409,4411,1,1,3,0,4,3
2335,1080,1,0,1,0,0,2
2981,9048,1,1,0,0,1,2
5503,8079,0,1,0,0,1,1
10134,14168,0,1,0,1,0,1
1517,10737,1,0,1,0,0,2
14540,4382,1,0,0,0,0,1
2604,2963,1,1,0,1,0,2
8811,1642,1,1,1,0,1,2
13140,10974,1,0,0,0,0,1
10741,14162,1,1,1,0,1,2
13140,11414,0,1,0,0,0,1
1690,9048,1,1,1,6,0,3
9591,8355,1,1,0,0,1,2
14082,6593,0,1,0,0,1,1
9291,6249,1,1,0,0,2,2
5583,5864,1,1,1,0,0,2
14540,1602,1,1,0,0,0,1
13140,2659,0,1,0,0,0,1
14540,10517,1,1,7,4,0,3
10193,7842,0,1,0,2,3,2
11252,10524,1,1,3,0,0,2
8811,10110,1,1,10,16,3,4
12894,10968,0,1,0,0,1,1
4139,796,1,1,0,0,4,3
14540,12929,1,0,0,0,0,1
14540,6192,1,0,0,0,0,1
4972,10898,1,1,0,1,0,2
12144,1210,0,1,1,1,0,1
10134,14173,0,1,1,0,0,1
10193,13328,1,1,1,0,0,2
